region_gea,eneff,mat,eneff_f,year,value
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr21_std,NA,0
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s2,perm,sr22_low,NA,1000
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,s3,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr31_std,NA,0
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
LAC,s3,perm,sr32_low,NA,1000
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,s1,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr11_std,NA,0
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s1,perm,sr12_low,NA,1000
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,s2,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr21_std,NA,0
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s2,perm,sr22_low,NA,1000
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,s3,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr31_std,NA,0
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
MEA,s3,perm,sr32_low,NA,1000
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,s1,NA,0
"NAM",s1,perm,sr11_std,NA,0
"NAM",s1,perm,sr11_std,NA,0
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr11_std,NA,99999
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s1,perm,sr12_low,NA,500
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,s2,NA,0
"NAM",s2,perm,sr21_std,NA,0
"NAM",s2,perm,sr21_std,NA,0
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr21_std,NA,99999
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s2,perm,sr22_low,NA,500
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,s3,NA,0
"NAM",s3,perm,sr31_std,NA,0
"NAM",s3,perm,sr31_std,NA,0
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr31_std,NA,99999
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
"NAM",s3,perm,sr32_low,NA,500
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,s1,NA,0
PAO,s1,perm,sr11_std,NA,0
PAO,s1,perm,sr11_std,NA,0
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr11_std,NA,99999
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s1,perm,sr12_low,NA,500
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,s2,NA,0
PAO,s2,perm,sr21_std,NA,0
PAO,s2,perm,sr21_std,NA,0
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr21_std,NA,99999
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s2,perm,sr22_low,NA,500
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,s3,NA,0
PAO,s3,perm,sr31_std,NA,0
PAO,s3,perm,sr31_std,NA,0
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr31_std,NA,99999
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAO,s3,perm,sr32_low,NA,500
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,s1,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr11_std,NA,0
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s1,perm,sr12_low,NA,1000
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,s2,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr21_std,NA,0
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s2,perm,sr22_low,NA,1000
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,s3,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr31_std,NA,0
PAS,s3,perm,sr32_low,NA,1000
PAS,s3,perm,sr32_low,NA,1000
PAS,s3,perm,sr32_low,NA,1000
PAS,s3,perm,sr32_low,NA,1000
PAS,s3,perm,sr32_low,NA,1000
PAS,s3,perm,sr32_low,NA,1000
PAS,s3,perm,sr32_low,NA,1000
